0.372716	-0.137244	-0.512989	0.372716
0.366962	-0.137317	-0.507296	0.366962
0.361231	-0.137389	-0.501626	0.361231
0.355523	-0.137462	-0.495978	0.355523
0.349837	-0.137533	-0.490352	0.349837
0.355595	-0.149025	-0.501880	0.355595
0.355618	-0.149049	-0.507649	0.355618
0.349931	-0.160494	-0.507683	0.349931
0.338556	-0.171891	-0.507717	0.338556
0.327227	-0.177531	-0.507749	0.327227
0.321654	-0.183147	-0.507780	0.321654
0.321814	-0.183029	-0.502100	0.321814
0.327683	-0.171490	-0.502153	0.327683
0.333528	-0.177130	-0.507914	0.333528
0.339349	-0.177035	-0.519362	0.339349
0.339434	-0.182651	-0.519341	0.339434
0.333809	-0.188243	-0.519319	0.333809
0.328206	-0.182391	-0.513586	0.328206
0.322626	-0.187983	-0.507876	0.322626
0.328489	-0.187841	-0.513608	0.328489
0.328617	-0.187699	-0.513606	0.328617
0.323034	-0.187557	-0.513603	0.323034
0.334605	-0.181705	-0.519309	0.334605
0.346127	-0.181587	-0.524990	0.346127
0.340471	-0.192889	-0.536358	0.340471
0.329127	-0.204144	-0.530547	0.329127
0.323539	-0.203932	-0.524759	0.323539
0.323684	-0.192299	-0.518993	0.323684
0.335249	-0.186424	-0.518960	0.335249
0.335346	-0.186282	-0.518926	0.335346
0.341151	-0.186140	-0.524601	0.341151
0.346933	-0.191709	-0.535963	0.346933
0.346980	-0.191544	-0.535856	0.346980
0.341315	-0.185669	-0.530038	0.341315
0.341384	-0.185527	-0.524243	0.341384
0.335742	-0.185386	-0.518470	0.335742
0.335832	-0.185244	-0.518430	0.335832
0.335922	-0.185102	-0.524099	0.335922
0.347431	-0.190671	-0.541165	0.347431
0.364603	-0.190506	-0.552449	0.364603
0.370283	-0.190341	-0.563686	0.370283
0.375939	-0.190176	-0.563455	0.375939
0.381571	-0.178591	-0.557512	0.381571
0.398600	-0.144211	-0.540172	0.398600
0.415557	-0.104261	-0.522902	0.415557
0.443865	-0.075896	-0.522832	0.443865
0.477766	-0.053357	-0.528472	0.477766
0.511526	-0.025201	-0.539797	0.511526
0.545146	0.002839	-0.539655	0.545146
0.567205	0.059314	-0.505249	0.567205
0.577750	0.138398	-0.436722	0.577750
0.576830	0.211446	-0.362765	0.576830
0.575910	0.284192	-0.294821	0.575910
0.546440	0.368057	-0.175763	0.546440
0.488537	0.428733	-0.062905	0.488537
0.413738	0.357819	-0.053298	0.413738
0.344954	0.230088	-0.117967	0.344954
0.282162	0.137139	-0.148111	0.282162
0.231048	0.067411	-0.166714	0.231048
0.208695	-0.007744	-0.213793	0.208695
0.203565	-0.071172	-0.272102	0.203565
0.204167	-0.082947	-0.290200	0.204167
0.210477	-0.083254	-0.291094	0.210477
0.216762	-0.112111	-0.331958	0.216762
0.223021	-0.163691	-0.389785	0.223021
0.234966	-0.203639	-0.435955	0.234966
0.241151	-0.226292	-0.470515	0.241151
0.247311	-0.243140	-0.487801	0.247311
0.247736	-0.265629	-0.510726	0.247736
0.242449	-0.282314	-0.527846	0.242449
0.248605	-0.281799	-0.527763	0.248605
0.266156	-0.269863	-0.533390	0.266156
0.272214	-0.269396	-0.544703	0.272214
0.289668	-0.263219	-0.550258	0.289668
0.295630	-0.257066	-0.550078	0.295630
0.295857	-0.245227	-0.544187	0.295857
0.301793	-0.239146	-0.538319	0.301793
0.313415	-0.233088	-0.543894	0.313415
0.319278	-0.221344	-0.538024	0.319278
0.330827	-0.209647	-0.537888	0.330827
0.342328	-0.197997	-0.543460	0.342328
0.359492	-0.192105	-0.554719	0.359492
0.365164	-0.191946	-0.560220	0.365164
0.365102	-0.197498	-0.565697	0.365102
0.370749	-0.185895	-0.554019	0.370749
0.370662	-0.180049	-0.548097	0.370662
0.370574	-0.168517	-0.536488	0.370574
0.376196	-0.157031	-0.530636	0.376196
0.381794	-0.151302	-0.530516	0.381794
0.393079	-0.151307	-0.547527	0.393079
0.398605	-0.151311	-0.553045	0.398605
0.386977	-0.162736	-0.552830	0.386977
0.386816	-0.162692	-0.552613	0.386816
0.386655	-0.156938	-0.546686	0.386655
0.392204	-0.145498	-0.540781	0.392204
0.392018	-0.145524	-0.534899	0.392018
0.391832	-0.145550	-0.540461	0.391832
0.403067	-0.145575	-0.551708	0.403067
0.414254	-0.139890	-0.551487	0.414254
0.408263	-0.139938	-0.551266	0.408263
0.408005	-0.139985	-0.545334	0.408005
0.413458	-0.128612	-0.545134	0.413458
0.407466	-0.128705	-0.539224	0.407466
0.407208	-0.128799	-0.533336	0.407208
0.406950	-0.128891	-0.533182	0.406950
0.418112	-0.128983	-0.544447	0.418112
0.429227	-0.123364	-0.549954	0.429227
0.428874	-0.123479	-0.549727	0.428874
0.422811	-0.129303	-0.549499	0.422811
0.416771	-0.129392	-0.543561	0.416771
0.416465	-0.123771	-0.543355	0.416465
0.416159	-0.118173	-0.537438	0.416159
0.421563	-0.112598	-0.531545	0.421563
0.426944	-0.107045	-0.537094	0.426944
0.438011	-0.107226	-0.548329	0.438011
0.443321	-0.107405	-0.553807	0.443321
0.437187	-0.113295	-0.553550	0.437187
0.436787	-0.113450	-0.547582	0.436787
0.430677	-0.113604	-0.547348	0.430677
0.430300	-0.108047	-0.541402	0.430300
0.435634	-0.102513	-0.541190	0.435634
0.440944	-0.108422	-0.546687	0.440944
0.446231	-0.108597	-0.557870	0.446231
0.451495	-0.114482	-0.563296	0.451495
0.456735	-0.114631	-0.568698	0.456735
0.444821	-0.120491	-0.562655	0.444821
0.438665	-0.120616	-0.556635	0.438665
0.438242	-0.115030	-0.556348	0.438242
0.432110	-0.120888	-0.550350	0.432110
0.431711	-0.115301	-0.544376	0.431711
0.437022	-0.109737	-0.549844	0.437022
0.448021	-0.109906	-0.555289	0.448021
0.453262	-0.110074	-0.560710	0.453262
0.447060	-0.115951	-0.566106	0.447060
0.440881	-0.116095	-0.554348	0.440881
0.440436	-0.104817	-0.542637	0.440436
0.439991	-0.099295	-0.536681	0.439991
0.445257	-0.093796	-0.536459	0.445257
0.450499	-0.094030	-0.547657	0.450499
0.461429	-0.094264	-0.553098	0.461429
0.460891	-0.100206	-0.558514	0.460891
0.454643	-0.100414	-0.552485	0.454643
0.454130	-0.100622	-0.552190	0.454130
0.453616	-0.095118	-0.546184	0.453616
0.453103	-0.089637	-0.540201	0.453103
0.458301	-0.084178	-0.539951	0.458301
0.469186	-0.078742	-0.545410	0.469186
0.491444	-0.067618	-0.556556	0.491444
0.507900	-0.062251	-0.573365	0.507900
0.518575	-0.062616	-0.578682	0.518575
0.523493	-0.062980	-0.583976	0.523493
0.528389	-0.057632	-0.589246	0.528389
0.550394	-0.052307	-0.600202	0.550394
0.566595	-0.041294	-0.605401	0.566595
0.577017	-0.036036	-0.616287	0.577017
0.593104	-0.042222	-0.632836	0.593104
0.609122	-0.036962	-0.643605	0.609122
0.619360	-0.031724	-0.654327	0.619360
0.623844	-0.037929	-0.659292	0.623844
0.616884	-0.038399	-0.658524	0.616884
0.621371	-0.027446	-0.652046	0.621371
0.625836	-0.022250	-0.651302	0.625836
0.630279	-0.017075	-0.650558	0.630279
0.634701	-0.011923	-0.649815	0.634701
0.650522	-0.006792	-0.654782	0.650522
0.654854	-0.007394	-0.659726	0.654854
0.647744	-0.007994	-0.653227	0.647744
0.646370	-0.002882	-0.646752	0.646370
0.644997	0.007919	-0.640300	0.644997
0.649338	0.012964	-0.639583	0.649338
0.659367	0.017987	-0.638866	0.659367
0.669351	0.028699	-0.638149	0.669351
0.679291	0.027946	-0.648854	0.679291
0.683476	0.027194	-0.659511	0.683476
0.687640	0.026444	-0.658702	0.687640
0.686072	0.025697	-0.657893	0.686072
0.678797	0.024951	-0.651374	0.678797
0.671547	0.024207	-0.650590	0.671547
0.670034	0.023465	-0.644096	0.670034
0.668523	0.028436	-0.637626	0.668523
0.661305	0.027674	-0.636889	0.661305
0.659822	0.021204	-0.636154	0.659822
0.652631	0.020470	-0.635418	0.652631
0.639756	0.014028	-0.628973	0.639756
0.632641	0.013321	-0.616841	0.632641
0.619840	0.012616	-0.604756	0.619840
0.607089	0.011913	-0.598429	0.607089
0.600097	0.011212	-0.592125	0.600097
0.598840	0.004803	-0.591555	0.598840
0.591875	-0.001582	-0.596696	0.591875
0.584936	-0.013651	-0.601813	0.584936
0.572311	-0.025671	-0.601196	0.572311
0.559735	-0.031933	-0.594870	0.559735
0.552918	-0.038170	-0.588566	0.552918
0.540415	-0.044382	-0.587997	0.540415
0.533671	-0.050569	-0.587428	0.533671
0.521242	-0.068151	-0.592569	0.521242
0.508861	-0.085662	-0.597686	0.508861
0.502239	-0.097391	-0.602780	0.502239
0.484220	-0.114783	-0.596431	0.484220
0.460563	-0.132103	-0.595815	0.460563
0.442711	-0.149352	-0.595199	0.442711
0.430640	-0.160820	-0.588873	0.430640
0.418616	-0.166530	-0.588281	0.418616
0.412351	-0.172216	-0.581979	0.412351
0.411819	-0.177878	-0.587121	0.411819
0.411288	-0.183516	-0.592239	0.411288
0.405047	-0.194841	-0.597334	0.405047
0.393120	-0.211829	-0.602406	0.393120
0.381240	-0.217326	-0.596034	0.381240
0.363696	-0.222800	-0.589685	0.363696
0.357644	-0.228250	-0.583361	0.357644
0.351615	-0.233677	-0.582770	0.351615
0.345610	-0.244791	-0.587889	0.345610
0.345338	-0.250148	-0.592985	0.345338
0.339356	-0.255481	-0.592348	0.339356
0.327687	-0.255082	-0.586000	0.327687
0.316065	-0.266103	-0.579676	0.316065
0.304489	-0.271367	-0.573375	0.304489
0.292959	-0.276609	-0.567098	0.292959
0.287187	-0.276117	-0.560844	0.287187
0.287147	-0.281336	-0.571745	0.287147
0.287107	-0.286532	-0.576889	0.287107
0.287067	-0.291706	-0.582009	0.287067
0.287025	-0.296856	-0.587106	0.287025
0.281273	-0.301984	-0.586469	0.281273
0.281254	-0.301379	-0.580122	0.281254
0.275524	-0.300774	-0.573798	0.275524
0.275527	-0.294461	-0.573209	0.275527
0.281240	-0.293881	-0.572619	0.281240
0.281218	-0.299013	-0.583450	0.281218
0.286906	-0.298412	-0.588524	0.286906
0.286859	-0.297811	-0.582154	0.286859
0.281102	-0.302922	-0.581519	0.281102
0.275368	-0.302299	-0.580883	0.275368
0.269656	-0.301678	-0.574537	0.269656
0.263967	-0.301057	-0.568215	0.263967
0.269721	-0.294727	-0.567626	0.269721
0.275451	-0.299842	-0.572748	0.275451
0.286867	-0.299223	-0.583557	0.286867
0.286815	-0.298606	-0.588609	0.286815
0.281052	-0.309410	-0.587928	0.281052
0.275312	-0.314458	-0.587246	0.275312
0.275305	-0.308062	-0.586565	0.275305
0.281008	-0.301691	-0.580174	0.281008
0.280976	-0.295345	-0.579517	0.280976
0.280944	-0.294733	-0.573149	0.280944
0.292331	-0.282701	-0.578226	0.292331
0.292251	-0.287848	-0.577570	0.292251
0.286459	-0.292972	-0.576913	0.286459
0.280691	-0.292363	-0.570547	0.280691
0.274945	-0.291755	-0.564204	0.274945
0.269222	-0.291148	-0.557885	0.269222
0.263522	-0.290541	-0.551589	0.263522
0.269265	-0.284225	-0.551027	0.269265
0.269274	-0.283644	-0.556176	0.269274
0.274992	-0.288774	-0.561301	0.274992
0.280686	-0.288171	-0.566403	0.280686
0.274936	-0.293278	-0.571481	0.274936
0.269208	-0.292653	-0.565115	0.269208
0.263503	-0.292029	-0.558774	0.263503
0.263531	-0.285696	-0.552455	0.263531
0.263558	-0.279386	-0.546160	0.263558
0.275005	-0.273101	-0.551310	0.275005
0.280694	-0.278261	-0.556436	0.280694
0.280648	-0.277688	-0.561538	0.280648
0.269182	-0.282825	-0.555197	0.269182
0.263472	-0.282230	-0.548879	0.263472
0.263495	-0.275926	-0.542585	0.263495
0.257807	-0.281066	-0.536314	0.257807
0.257852	-0.274763	-0.535778	0.257852
0.263606	-0.274194	-0.535241	0.263606
0.263626	-0.279336	-0.540414	0.263626
0.275066	-0.273036	-0.545564	0.275066
0.269327	-0.278180	-0.544980	0.269327
0.269321	-0.277591	-0.544396	0.269321
0.263604	-0.277003	-0.538102	0.263604
0.257910	-0.276415	-0.531831	0.257910
0.252238	-0.275829	-0.525584	0.252238
0.252300	-0.275243	-0.525071	0.252300
0.258071	-0.274658	-0.530268	0.258071
0.263818	-0.274074	-0.535441	0.263818
0.258120	-0.273490	-0.534881	0.258120
0.252444	-0.278618	-0.528610	0.252444
0.246791	-0.278013	-0.528073	0.246791
0.241161	-0.283119	-0.527536	0.241161
0.235553	-0.288202	-0.521289	0.235553
0.235678	-0.281842	-0.515065	0.235678
0.235802	-0.281217	-0.520285	0.235802
0.241636	-0.286303	-0.525481	0.241636
0.241735	-0.285656	-0.530654	0.241735
0.236122	-0.290721	-0.530094	0.236122
0.236242	-0.290052	-0.523823	0.236242
0.230651	-0.283675	-0.517575	0.230651
0.230793	-0.288742	-0.517061	0.230793
0.225223	-0.282366	-0.510837	0.225223
0.231097	-0.281725	-0.510346	0.231097
0.236946	-0.281085	-0.521276	0.236946
0.237060	-0.286156	-0.526449	0.237060
0.237173	-0.285494	-0.525887	0.237173
0.225865	-0.290544	-0.519616	0.225865
0.226023	-0.289861	-0.513368	0.226023
0.226180	-0.283468	-0.507143	0.226180
0.226336	-0.277100	-0.500942	0.226336
0.232201	-0.265046	-0.500474	0.232201
0.238042	-0.270171	-0.505717	0.238042
0.238148	-0.275273	-0.516646	0.238148
0.238253	-0.280352	-0.521818	0.238253
0.232646	-0.285409	-0.521256	0.232646
0.227063	-0.290444	-0.514984	0.227063
0.221501	-0.289745	-0.514446	0.221501
0.221672	-0.289048	-0.508197	0.221672
0.221843	-0.282642	-0.501972	0.221843
0.227722	-0.276260	-0.507190	0.227722
0.233577	-0.275613	-0.512386	0.233577
0.233697	-0.280677	-0.517557	0.233697
0.228106	-0.285718	-0.511285	0.228106
0.222537	-0.285027	-0.505036	0.222537
0.222701	-0.278627	-0.498810	0.222701
0.217153	-0.277961	-0.492608	0.217153
0.217339	-0.277297	-0.492139	0.217339
0.217523	-0.276633	-0.497381	0.217523
0.223416	-0.275970	-0.502599	0.223416
0.229284	-0.269598	-0.502083	0.229284
0.229418	-0.274672	-0.501567	0.229418
0.223841	-0.279722	-0.501051	0.223841
0.218286	-0.279040	-0.494825	0.218286
0.212753	-0.272649	-0.488622	0.212753
0.218663	-0.266282	-0.482442	0.218663
0.224548	-0.259939	-0.487706	0.224548
0.230409	-0.265042	-0.498657	0.230409
0.236246	-0.264411	-0.503850	0.236246
0.236347	-0.269492	-0.503310	0.236347
0.236448	-0.268840	-0.502770	0.236448
0.230838	-0.268189	-0.496519	0.230838
0.219539	-0.273249	-0.490292	0.219539
0.213997	-0.272577	-0.484088	0.213997
0.219897	-0.266195	-0.483618	0.219897
0.220063	-0.259838	-0.483147	0.220063
0.237359	-0.253505	-0.494097	0.237359
0.243162	-0.252907	-0.499290	0.243162
0.243231	-0.252310	-0.498749	0.243231
0.237589	-0.257423	-0.492498	0.237589
0.231969	-0.256804	-0.486270	0.231969
0.226371	-0.256186	-0.485775	0.226371
0.226507	-0.255569	-0.479571	0.226507
0.226641	-0.249243	-0.479100	0.226641
0.232485	-0.248651	-0.484339	0.232485
0.244014	-0.248060	-0.495264	0.244014
0.238364	-0.253180	-0.494723	0.238364
0.232738	-0.258278	-0.488470	0.232738
0.227133	-0.257642	-0.487952	0.227133
0.221551	-0.257008	-0.476013	0.221551
0.215991	-0.250664	-0.469831	0.215991
0.221875	-0.244345	-0.463672	0.221875
0.227734	-0.243761	-0.468958	0.227734
0.233568	-0.243177	-0.474219	0.233568
0.227957	-0.242594	-0.473747	0.227957
0.228079	-0.247723	-0.473274	0.228079
0.228200	-0.241408	-0.467091	0.228200
0.222609	-0.240827	-0.460931	0.222609
0.222752	-0.234538	-0.460505	0.222752
0.228603	-0.228272	-0.454368	0.228603
0.228720	-0.227742	-0.453965	0.228720
0.240256	-0.221501	-0.459272	0.240256
0.240324	-0.226706	-0.464555	0.240324
0.240390	-0.226177	-0.464104	0.240390
0.246167	-0.208518	-0.452232	0.246167
0.240498	-0.196641	-0.440407	0.240498
0.246272	-0.179101	-0.422918	0.246272
0.246312	-0.161631	-0.411209	0.246312
0.246351	-0.161364	-0.410968	0.246351
0.257809	-0.161096	-0.416436	0.257809
0.269220	-0.160829	-0.433300	0.269220
0.274873	-0.154852	-0.432963	0.274873
0.269081	-0.154608	-0.426915	0.269081
0.274732	-0.148655	-0.420890	0.274732
0.274649	-0.148435	-0.420598	0.274649
0.274566	-0.148215	-0.426016	0.274566
0.280192	-0.147996	-0.431411	0.280192
0.285794	-0.159197	-0.442491	0.285794
0.297082	-0.158931	-0.453524	0.297082
0.296903	-0.164376	-0.458800	0.296903
0.291012	-0.169797	-0.458342	0.291012
0.285145	-0.169485	-0.452173	0.285145
0.285011	-0.169173	-0.451738	0.285011
0.284876	-0.174572	-0.457013	0.284876
0.290452	-0.168527	-0.462264	0.290452
0.301713	-0.173927	-0.473202	0.301713
0.301507	-0.185013	-0.489803	0.301507
0.301300	-0.196053	-0.500624	0.301300
0.295382	-0.201337	-0.499977	0.295382
0.289488	-0.206597	-0.493620	0.289488
0.277906	-0.206125	-0.481576	0.277906
0.272081	-0.205653	-0.475290	0.272081
0.271989	-0.193761	-0.469027	0.271989
0.271897	-0.199047	-0.468498	0.271897
0.266093	-0.210021	-0.479390	0.266093
0.266023	-0.209528	-0.473104	0.266023
0.260242	-0.214746	-0.472551	0.260242
0.248773	-0.225652	-0.477709	0.248773
0.243061	-0.219381	-0.465713	0.243061
0.231661	-0.218844	-0.453763	0.231661
0.226017	-0.224018	-0.447571	0.226017
0.226106	-0.217749	-0.441402	0.226106
0.231905	-0.222925	-0.452387	0.231905
0.237679	-0.222368	-0.463325	0.237679
0.243429	-0.221811	-0.468506	0.243429
0.243444	-0.226966	-0.467953	0.243444
0.237748	-0.226388	-0.467400	0.237748
0.226364	-0.231521	-0.461136	0.226364
0.220737	-0.230922	-0.454897	0.220737
0.226552	-0.224613	-0.454390	0.226552
0.232343	-0.224038	-0.453884	0.232343
0.238110	-0.229175	-0.464799	0.238110
0.238142	-0.228579	-0.464245	0.238142
0.232463	-0.233694	-0.463692	0.232463
0.226807	-0.227366	-0.457429	0.226807
0.215462	-0.226773	-0.445478	0.215462
0.215584	-0.226180	-0.444995	0.215584
0.215706	-0.219878	-0.438802	0.215706
0.227246	-0.219311	-0.444053	0.227246
0.233029	-0.218745	-0.449280	0.233029
0.238787	-0.218180	-0.460194	0.238787
0.233100	-0.229036	-0.459640	0.233100
0.227435	-0.228425	-0.459086	0.227435
0.221794	-0.227816	-0.452822	0.221794
0.216174	-0.227207	-0.446581	0.216174
0.216288	-0.226599	-0.440364	0.216288
0.222110	-0.220282	-0.439881	0.222110
0.227909	-0.219700	-0.450818	0.227909
0.245103	-0.219118	-0.461708	0.245103
0.245095	-0.229959	-0.472551	0.245095
0.245086	-0.235042	-0.477637	0.245086
0.250787	-0.228683	-0.482700	0.250787
0.256464	-0.216638	-0.470608	0.256464
0.267827	-0.193220	-0.458564	0.267827
0.296273	-0.147056	-0.446567	0.296273
0.330311	-0.112500	-0.446037	0.330311
0.364209	-0.095217	-0.462639	0.364209
0.397966	-0.089424	-0.490590	0.397966
0.420162	-0.077944	-0.501294	0.420162
0.447975	-0.049380	-0.494820	0.447975
0.475671	0.024749	-0.448398	0.475671
0.491831	0.115705	-0.379323	0.491831
0.507921	0.194867	-0.310528	0.507921
0.506812	0.279413	-0.230594	0.506812
0.477152	0.369320	-0.105305	0.477152
0.413349	0.418883	0.008050	0.413349
0.321254	0.331192	0.012444	0.321254
0.229534	0.181043	-0.051707	0.229534
0.149610	0.094321	-0.058492	0.149610
0.109986	0.025084	-0.082382	0.109986
0.099075	-0.049581	-0.146147	0.099075
0.093920	-0.112519	-0.203940	0.093920
0.094497	-0.140936	-0.232945	0.094497
0.106492	-0.157816	-0.261831	0.106492
0.101307	-0.203177	-0.302018	0.101307
0.084724	-0.265482	-0.347751	0.084724
0.079629	-0.304689	-0.381873	0.079629
0.085976	-0.320891	-0.404434	0.085976
0.092298	-0.337025	-0.432611	0.092298
0.110015	-0.330249	-0.437829	0.110015
0.121950	-0.317788	-0.443023	0.121950
0.133835	-0.311087	-0.448194	0.133835
0.145672	-0.298699	-0.447631	0.145672
0.146040	-0.292071	-0.441358	0.146040
0.152116	-0.279758	-0.429398	0.152116
0.158167	-0.261783	-0.417484	0.158167
0.164194	-0.243879	-0.411328	0.164194
0.181616	-0.226047	-0.405195	0.181616
0.198966	-0.208286	-0.410506	0.198966
0.210535	-0.202018	-0.415794	0.210535
0.222055	-0.201484	-0.421057	0.222055
0.222107	-0.200951	-0.426297	0.222107
0.222158	-0.206129	-0.425803	0.222158
0.222208	-0.199864	-0.419598	0.222208
0.222257	-0.193623	-0.413417	0.222257
0.222305	-0.181696	-0.401549	0.222305
0.228063	-0.164106	-0.395438	0.228063
0.239506	-0.158008	-0.395060	0.239506
0.245192	-0.157644	-0.406103	0.245192
0.250853	-0.157281	-0.411388	0.250853
0.250780	-0.162628	-0.410939	0.250780
0.244995	-0.162242	-0.404780	0.244995
0.244944	-0.156147	-0.398644	0.244944
0.244892	-0.150075	-0.398241	0.244892
0.250550	-0.144027	-0.392128	0.250550
0.256183	-0.149424	-0.403168	0.256183
0.261792	-0.143377	-0.408452	0.261792
0.267378	-0.143064	-0.408001	0.267378
0.261518	-0.142752	-0.407550	0.261518
0.261392	-0.142439	-0.401389	0.261392
0.255555	-0.136417	-0.395251	0.255555
0.249741	-0.141840	-0.394846	0.249741
0.255370	-0.135818	-0.388731	0.255370
0.260975	-0.129821	-0.388349	0.260975
0.266556	-0.129557	-0.393677	0.266556
0.272113	-0.129294	-0.398982	0.272113
0.271936	-0.134742	-0.404263	0.271936
0.260337	-0.140166	-0.403810	0.260337
0.254496	-0.139857	-0.397646	0.254496
0.260098	-0.133837	-0.397216	0.260098
0.259965	-0.127842	-0.385365	0.259965
0.265542	-0.116160	-0.384981	0.265542
0.271096	-0.115946	-0.390307	0.271096
0.276625	-0.121442	-0.395610	0.276625
0.276420	-0.115495	-0.395178	0.276420
0.276215	-0.120991	-0.394747	0.276215
0.264588	-0.126465	-0.388604	0.264588
0.258719	-0.126205	-0.388196	0.258719
0.264292	-0.120235	-0.382076	0.264292
0.269842	-0.114288	-0.381691	0.269842
0.275368	-0.114076	-0.387015	0.275368
0.280870	-0.113863	-0.392315	0.280870
0.274928	-0.119362	-0.397592	0.274928
0.269009	-0.124837	-0.391424	0.269009
0.268823	-0.124578	-0.390991	0.268823
0.257216	-0.118609	-0.379136	0.257216
0.257076	-0.112664	-0.373038	0.257076
0.262645	-0.101033	-0.366963	0.262645
0.262481	-0.100869	-0.366622	0.262481
0.268026	-0.106415	-0.371991	0.268026
0.273547	-0.106228	-0.377335	0.273547
0.273334	-0.106041	-0.376946	0.273334
0.267411	-0.105854	-0.376556	0.267411
0.261510	-0.105667	-0.364746	0.261510
0.261343	-0.105480	-0.364402	0.261343
0.261175	-0.093873	-0.358348	0.261175
0.266717	-0.088023	-0.358028	0.266717
0.266525	-0.087907	-0.357707	0.266525
0.283463	-0.082081	-0.368806	0.283463
0.283200	-0.087698	-0.368437	0.283200
0.282936	-0.087582	-0.368067	0.282936
0.282672	-0.087466	-0.367698	0.282672
0.276698	-0.081639	-0.361618	0.276698
0.276456	-0.081546	-0.355560	0.276456
0.287636	-0.070033	-0.355237	0.287636
0.298768	-0.064276	-0.360623	0.298768
0.315563	-0.058543	-0.377406	0.315563
0.337998	-0.058543	-0.394118	0.337998
0.343208	-0.058543	-0.399339	0.343208
0.348395	-0.058543	-0.404536	0.348395
0.353559	-0.052832	-0.404000	0.353559
0.364410	-0.047145	-0.414884	0.364410
0.380924	-0.041480	-0.420011	0.380924
0.391659	-0.035839	-0.425115	0.391659
0.408057	-0.030221	-0.441616	0.408057
0.435807	-0.024625	-0.458047	0.435807
0.440599	-0.019053	-0.462987	0.440599
0.445368	-0.013503	-0.462194	0.445368
0.450116	-0.002266	-0.455692	0.450116
0.454840	0.003214	-0.449213	0.454840
0.453833	0.014382	-0.442758	0.453833
0.464247	0.025504	-0.436327	0.464247
0.468905	0.025159	-0.441341	0.468905
0.484962	0.036236	-0.446331	0.484962
0.489529	0.035846	-0.451299	0.489529
0.482654	0.035458	-0.444823	0.482654
0.487224	0.046491	-0.444081	0.487224
0.491773	0.051768	-0.443339	0.491773
0.496299	0.057023	-0.436888	0.496299
0.506514	0.067966	-0.436170	0.506514
0.516684	0.073152	-0.441164	0.516684
0.526809	0.078317	-0.451845	0.526809
0.536889	0.077750	-0.456769	0.536889
0.535503	0.082894	-0.455960	0.535503
0.539829	0.088016	-0.449441	0.539829
0.538424	0.098826	-0.442946	0.538424
0.537021	0.103881	-0.436475	0.537021
0.535620	0.108914	-0.424317	0.535620
0.539931	0.113926	-0.423628	0.539931
0.544221	0.113205	-0.428649	0.544221
0.548490	0.118196	-0.433648	0.548490
0.547027	0.117455	-0.427202	0.547027
0.534146	0.116717	-0.420780	0.534146
0.521313	0.110269	-0.408672	0.521313
